check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,latitude,longitude
a0320e7a-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-08T15:28:20Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T10:03:07Z,true,51.4433408763912,-0.17321318659058
a0321366-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-08T15:34:37Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T10:31:24Z,true,51.4433408763912,-0.17321318659058
a03218ca-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-08T15:31:09Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T19:23:12Z,true,51.4433408763912,-0.17321318659058
a0321ed8-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-08T15:34:43Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T12:09:13Z,true,51.4433408763912,-0.17321318659058
a03224b4-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-08T15:28:53Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T16:22:40Z,true,51.4433408763912,-0.17321318659058
a0322bbc-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-08T15:28:14Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T15:10:24Z,true,51.4433408763912,-0.17321318659058
a03231b6-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-yalding-kent,2018-11-08T15:32:28Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T13:33:27Z,true,51.4433408763912,-0.17321318659058
a032377e-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-yalding-kent,2018-11-08T15:28:16Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T10:46:14Z,true,51.4433408763912,-0.17321318659058
a0323d96-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-yew-tree-lakes-rotherfield-sussex-mfclj,2018-11-08T15:29:06Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T14:00:17Z,true,51.4433408763912,-0.17321318659058
a03243d6-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-yew-tree-lakes-rotherfield-sussex-mfclj,2018-11-08T15:31:54Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T19:37:12Z,true,51.4433408763912,-0.17321318659058
a07a4ae7-4fa3-4d9e-bfd5-98420039df17,https://hillstownfarmshop.com/antrim-honey-454g/,2018-08-18T14:31:01Z,404,The Kitchen at Hillstown,false,BT41 3DT,northern-ireland,false,jar,glass,wildflower,2018-08-19T11:31:09Z,false,54.809302,-6.354193
a07a4ae7-4fa3-4d9e-fff5-98420039df17,http://www.greenmountfarmshop.com/@/local-honey/feaf836790cfaff28ec67fbab9bbf9567ad287ac/,2018-11-08T15:30:05Z,200,Greenmount Farm,false,BT61 9JT,northern-ireland,false,jar,glass,wildflower,2018-11-09T19:27:02Z,true,54.362321,-6.546
a07a4ae7-4fa3-4d9e-fff6-98420039df17,https://rosaliesofcowes.co.uk/product/296/isle-of-wight-honey-8oz/,2018-11-08T15:29:49Z,200,Rosalie's Of Cowes,false,PO31 7RR,england,false,jar,glass,wildflower,2018-11-09T17:43:49Z,true,50.76368229391,-1.29818991301615
a16c649c-6678-11e8-967e-e4b3182e34ed,https://www.essex-honey.co.uk/buy%20essex%20honey/store.php?product/page/7/Mainly+Summer+Borage++Local+RAW+Honey+454g+1lb,2018-06-10T11:41:24Z,1000,Essex-Honey,true,CO6 1BX,england,true,jar,glass,borage,2018-06-11T10:37:32Z,false,51.873745,0.798364097058385
a16c68d4-6678-11e8-967e-e4b3182e34ed,https://www.essex-honey.co.uk/buy%20essex%20honey/store.php?product/page/31/Spring+Blossom+2018+Local++RAW+Honey+454g+1lb+Jar,2018-11-08T15:28:49Z,200,Essex-Honey,true,CO6 1BX,england,true,jar,glass,blossom,2018-11-09T17:10:31Z,true,51.873745,0.798364097058385
a4cd34b2-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/borage-honey/,2018-11-08T15:30:06Z,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,borage,2018-11-09T10:43:26Z,true,51.8482595870275,-2.142148
a4cd3584-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-of-spring-blossom-clear-honey/,2018-11-08T15:32:36Z,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,blossom,2018-11-09T10:29:52Z,true,51.8482595870275,-2.142148
a4cd37aa-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-of-spring-blossom-set-honey/,2018-11-08T15:32:32Z,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,blossom,2018-11-09T16:45:38Z,true,51.8482595870275,-2.142148
a4cd3890-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/wildflower-set-honey/,2018-11-08T15:30:18Z,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,wildflower,2018-11-09T13:49:39Z,true,51.8482595870275,-2.142148
a4cd396c-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-pollen-enriched-honey/,2018-11-08T15:31:22Z,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,wildflower,2018-11-09T13:05:46Z,true,51.8482595870275,-2.142148
a4cd3a3e-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-poly-flora-blend/,2018-11-08T15:29:00Z,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,wildflower,2018-11-09T10:03:49Z,true,51.8482595870275,-2.142148
a4f8e39a-7138-11e8-9f7f-e4b3182e34ed,https://coedcanlas.cymru/products/copy-of-nick-tonkins-wild-welsh-honey-set,2018-10-12T18:38:30Z,404,Coedcanlas,true,SA68 0PX,wales,true,jar,glass,wildflower,2018-10-13T10:51:16Z,false,51.7392385810128,-4.86602177812274
a4f8f736-7138-11e8-9f7f-e4b3182e34ed,https://coedcanlas.cymru/products/nick-tonkins-wild-welsh-honey-heather,2018-10-12T18:39:21Z,404,Coedcanlas,true,SA68 0PX,wales,true,jar,glass,heather,2018-10-13T16:15:06Z,false,51.7392385810128,-4.86602177812274
a4f91a86-7138-11e8-9f7f-e4b3182e34ed,https://coedcanlas.cymru/products/nick-tonkins-wild-welsh-honey-clear,2018-10-12T18:43:08Z,404,Coedcanlas,true,SA68 0PX,wales,true,jar,glass,wildflower,2018-10-13T16:04:47Z,false,51.7392385810128,-4.86602177812274
a4f93d68-7138-11e8-9f7f-e4b3182e34ed,https://www.watsonandpratts.co.uk/p/Coedcanlas_Nick_Tonkins_Wild_Welsh_Heather_Honey/8715ad4cd5f149ccb6945f43b1b3d969/1c6eb71feb94496691cd407c9071b23f/,2018-11-08T15:30:15Z,200,Watson and Pratt's,false,SA48 8LT,wales,false,jar,glass,heather,2018-11-09T13:33:24Z,true,52.1205529300514,-4.076508
a4f9415a-7138-11e8-9f7f-e4b3182e34ed,https://www.watsonandpratts.co.uk/p/Coedcanlas_Nick_Tonkins_Wild_Welsh_Honey/1d2b822185f84eff83edaf79da326764/1c6eb71feb94496691cd407c9071b23f/,2018-11-08T15:33:13Z,200,Watson and Pratt's,false,SA48 8LT,wales,false,jar,glass,wildflower,2018-11-09T11:02:06Z,true,52.1205529300514,-4.076508
ade0238e-a9ff-4b99-b56c-29f2dea65a48,http://www.croftapiaries.co.uk/product/runny-honey-340gm/,2018-11-08T15:33:59Z,200,Croft Apiaries,true,LN8 2BE,england,true,jar,glass,wildflower,2018-11-09T11:18:07Z,true,53.4210953522243,-0.520322893868707
aefef5a4-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/apple-blossom-honey,2018-11-08T15:29:40Z,200,Keepr's,true,OX5 9EG,england,true,jar,glass,apple,2018-11-09T10:19:07Z,true,51.82301,-1.287411
aeff170a-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/blueberry-honey,2018-11-08T15:31:17Z,200,Keepr's,true,OX5 9EG,england,true,jar,glass,blueberry,2018-11-09T19:51:20Z,true,51.82301,-1.287411
aeff1890-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/borage-honey,2018-11-08T15:33:41Z,200,Keepr's,true,OX5 9EG,england,true,jar,glass,borage,2018-11-09T16:19:23Z,true,51.82301,-1.287411
aeff1b56-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/cotswold-honey,2018-11-08T15:29:38Z,200,Keepr's,true,OX5 9EG,england,true,jar,glass,wildflower,2018-11-09T16:02:36Z,true,51.82301,-1.287411
aeff1c50-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/heather-honey,2018-11-08T15:33:28Z,200,Keepr's,true,OX5 9EG,england,true,jar,glass,heather,2018-11-09T18:11:32Z,true,51.82301,-1.287411
aeff1dd6-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/oxford-honey,2018-11-08T15:34:31Z,200,Keepr's,true,OX5 9EG,england,true,jar,glass,wildflower,2018-11-09T17:16:02Z,true,51.82301,-1.287411
b2548d20-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-brain-bull-braintree-essex,2018-11-08T15:33:57Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T12:01:51Z,true,51.4433408763912,-0.17321318659058
b254911c-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-brain-bull-braintree-essex,2018-11-08T15:27:49Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T09:07:15Z,true,51.4433408763912,-0.17321318659058
b254928e-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/copy-of-344-g-12-oz-animal-farm-goxhill-north-lincs-fruity-aaab6,2018-11-08T15:31:00Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T14:06:21Z,true,51.4433408763912,-0.17321318659058
b25493ba-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/copy-of-344-g-12-oz-animal-farm-goxhill-north-lincs-fruity-aaab6,2018-11-08T15:34:23Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T15:38:30Z,true,51.4433408763912,-0.17321318659058
b25494dc-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/honey-from-dave-gillan-whitburn-west-lothian-hk4wd,2018-11-08T15:30:34Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T09:29:01Z,true,51.4433408763912,-0.17321318659058
b254963a-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/honey-from-dave-gillan-whitburn-west-lothian-hk4wd,2018-11-08T15:30:25Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T15:07:54Z,true,51.4433408763912,-0.17321318659058
b2549748-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-tooting-honey-224g,2018-11-08T15:30:35Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T16:20:15Z,true,51.4433408763912,-0.17321318659058
b254982e-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-tooting-honey-224g,2018-11-08T15:32:14Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T14:36:21Z,true,51.4433408763912,-0.17321318659058
b2549914-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-staines-upon-thames,2018-11-08T15:34:53Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T17:37:45Z,true,51.4433408763912,-0.17321318659058
b25499e6-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/21qowcpsutdh9vqhu037sgdeiyglfw,2018-11-08T15:31:16Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T18:05:51Z,true,51.4433408763912,-0.17321318659058
b2549ac2-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/21qowcpsutdh9vqhu037sgdeiyglfw,2018-11-08T15:29:10Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-09T10:55:41Z,true,51.4433408763912,-0.17321318659058
b2abecb5-d1df-4142-b023-0c72e23fd3dd,https://www.payneshoney.co.uk/english-honey/english-honey-with-royal-jelly/,2018-11-08T15:29:52Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-09T14:42:17Z,true,50.92700767,-0.162279
b43201ba-55b3-11e8-b21a-e4b3182e34ed,https://localhoneyman.co.uk/product/british-golden-honey/,2018-11-08T15:28:54Z,200,Local Honey Man,true,E17 6BH,england,true,jar,glass,golden,2018-11-09T12:46:51Z,true,51.590989,-0.038333
b5c10712-5ddc-11e8-b567-e4b3182e34ed,http://www.thehoneybcompany.co.uk/store/p14/English_Blossom_600g_Plastic_pot.html,2018-11-08T15:34:45Z,200,The Honey B Company,true,DL10 6HQ,england,true,jar,plastic,blossom,2018-11-09T09:20:46Z,true,54.479762,-1.631977
b5c1102c-5ddc-11e8-b567-e4b3182e34ed,http://www.fromfieldandflower.co.uk/product/london-honey/,2018-11-08T15:34:08Z,200,From Field and Flower,false,SE1 1TL,england,true,jar,glass,wildflower,2018-11-09T19:58:47Z,true,51.50548,-0.090756
b5c1251c-5ddc-11e8-b567-e4b3182e34ed,http://mytimefare.co.uk/product/raw-enfield-honey/,2018-11-08T15:32:21Z,200,My Time Fare,false,N13 4JG,england,true,jar,glass,wildflower,2018-11-09T19:38:14Z,true,51.6193259426957,-0.10754869046849
b6f3f20c-5878-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-london-jar-250g,2018-06-17T13:01:46Z,404,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-06-18T09:10:04Z,false,51.5016607260058,-0.076679836829259
b6f3f388-5878-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-oxfordshire-jar-250g,2018-11-08T15:34:16Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-11-09T18:00:08Z,true,51.5016607260058,-0.076679836829259
b743f752-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/dandelion-honey-227g/,2018-11-08T15:27:54Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,dandelion,2018-11-09T14:11:13Z,true,51.0207915765962,-3.83726126105894
ba488fca-581c-11e8-a178-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-raw-honey,2018-11-08T15:30:56Z,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-09T09:54:58Z,true,51.3644990553017,-2.80381557803241
bb8f64f0-572e-49d5-ab5b-b4abfd95539b,http://thelondonbeecompany.com/product/london-bee-company-raw-spring-honey/,2018-11-08T15:32:25Z,200,The London Bee Co,true,HA2 7HH,england,true,jar,glass,wildflower,2018-11-09T14:01:52Z,true,51.5766401300318,-0.370078223245132
bfe9d2ed-5809-11e8-af69-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-set-honey,2018-11-08T15:31:20Z,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-09T18:20:58Z,true,51.3644990553017,-2.80381557803241
c85827b7-55bf-11e8-9d91-e4b3182e34ed,https://localhoneyman.co.uk/product/british-borage-honey/,2018-11-08T15:32:48Z,200,Local Honey Man,true,E17 6BH,england,true,jar,glass,borage,2018-11-09T10:07:11Z,true,51.590989,-0.038333
c958e97c-55bf-11e8-9d91-e4b3182e34ed,https://localhoneyman.co.uk/product/rapeseed-honey/,2018-11-08T15:32:46Z,200,Local Honey Man,true,E17 6BH,england,true,jar,glass,rapeseed,2018-11-09T19:55:25Z,true,51.590989,-0.038333
cca1f65d-50b5-4347-a294-3ed1a26d5238,https://www.payneshoney.co.uk/english-honey/thick-english-honey/,2018-06-20T00:00:00Z,0,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-06-24T03:00:00Z,false,50.92700767,-0.162279
d20538b2-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/set-blossom-honey-45g/,2018-11-08T15:31:18Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,blossom,2018-11-09T10:13:23Z,true,51.0207915765962,-3.83726126105894
d25774ba-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/1-5kg-exmoor-heather-honey/,2018-10-12T18:40:02Z,404,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,heather,2018-10-13T18:12:48Z,false,51.0207915765962,-3.83726126105894
d2a5552c-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/1-5kg-devon-flower-set-honey/,2018-11-08T15:29:31Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,wildflower,2018-11-09T14:55:40Z,true,51.0207915765962,-3.83726126105894
d2acc47e-5dd7-11e8-b567-e4b3182e34ed,https://www.happyvalleyhoney.co.uk/product/blossom-honey/,2018-11-08T15:33:30Z,200,Happy Valley Honey,true,SK10 5AZ,england,true,jar,glass,blossom,2018-11-09T16:18:40Z,true,53.2858912904737,-2.093963
d2acc58c-5dd7-11e8-b567-e4b3182e34ed,https://www.happyvalleyhoney.co.uk/product/heather-honey/,2018-11-08T15:32:38Z,200,Happy Valley Honey,true,SK10 5AZ,england,true,jar,glass,heather,2018-11-09T14:25:03Z,true,53.2858912904737,-2.093963
d2acc6a4-5dd7-11e8-b567-e4b3182e34ed,https://www.happyvalleyhoney.co.uk/product/soft-set-honey/,2018-11-08T15:29:32Z,200,Happy Valley Honey,true,SK10 5AZ,england,true,jar,glass,wildflower,2018-11-09T17:46:40Z,true,53.2858912904737,-2.093963
d2acce56-5dd7-11e8-b567-e4b3182e34ed,http://www.ropershoney.co.uk/1-x-local-summer-honey-runnyset--340g-collected-370-24-p.asp,2018-11-08T15:29:13Z,200,Roper's Honey,true,S44 5UW,england,true,jar,glass,wildflower,2018-11-09T12:20:01Z,true,53.2157455246993,-1.34389500223726
d2acce56-5dd7-11e8-b567-e4b3182e34ef,https://www.ropershoney.co.uk/1-x-local-summer-honey-runnyset-24-p.asp,2018-11-08T15:32:12Z,200,Roper's Honey,true,S44 5UW,england,true,jar,glass,wildflower,2018-11-09T17:56:18Z,true,53.2157455246993,-1.34389500223726
d2accf6e-5dd7-11e8-b567-e4b3182e34ed,http://www.ropershoney.co.uk/honey-45g-479-p.asp,2018-11-08T15:29:09Z,200,Roper's Honey,true,S44 5UW,england,true,jar,glass,wildflower,2018-11-09T11:16:47Z,true,53.2157455246993,-1.34389500223726
d43275bc-591a-11e8-b947-e4b3182e34ed,http://fossewayhoney.co.uk/index.php?route=product/product&path=63&product_id=66,2018-11-08T15:31:36Z,200,Honey Blossom Farm Ltd,true,OX15 5HY,england,true,jar,glass,wildflower,2018-11-09T09:25:20Z,true,52.050258995306,-1.53881255020776
d4327ca6-591a-11e8-b947-e4b3182e34ed,http://fossewayhoney.co.uk/index.php?route=product/product&path=63&product_id=65,2018-11-08T15:28:18Z,200,Honey Blossom Farm Ltd,true,OX15 5HY,england,true,jar,glass,wildflower,2018-11-09T15:37:52Z,true,52.050258995306,-1.53881255020776
d432875a-591a-11e8-b947-e4b3182e34ed,http://willowbrookfarm.co.uk/product/honey-set,2018-11-08T15:33:15Z,200,Willowbrook Farm,false,OX5 2QQ,england,false,jar,glass,wildflower,2018-11-09T18:45:12Z,true,51.845042,-1.280244
d4328c96-591a-11e8-b947-e4b3182e34ed,http://willowbrookfarm.co.uk/product/honey-clear,2018-11-08T17:12:26Z,200,Willowbrook Farm,false,OX5 2QQ,england,false,jar,glass,wildflower,2018-11-09T17:48:49Z,true,51.845042,-1.280244
d7414419-9163-4723-9f49-22fa0aff2511,http://www.thehoneyfarm.co.uk/catalog_view.php?id=36,2018-11-08T17:12:22Z,1000,New Quay Honey Farm,true,SA44 6NN,wales,true,jar,glass,wildflower,2018-11-09T18:54:37Z,true,52.1822905798795,-4.34347068473805
e1e05fef-7902-43e8-ac1a-8c87b7d9e2d9,http://www.croftapiaries.co.uk/product/runny-honey-tub-1-35kg/,2018-11-08T15:34:48Z,200,Croft Apiaries,true,LN8 2BE,england,true,jar,plastic,wildflower,2018-11-09T19:56:29Z,true,53.4210953522243,-0.520322893868707
e465dfce-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-salisbury-plain-jar-250g,2018-11-08T15:33:39Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-11-09T10:41:29Z,true,51.5016607260058,-0.076679836829259
e465e5fa-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-shropshire-jar-250g,2018-11-08T15:31:44Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-11-09T16:24:17Z,true,51.5016607260058,-0.076679836829259
e465e834-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-shropshire-ling-heather-jar-250g,2018-11-08T15:28:06Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,ling-heather,2018-11-09T14:04:17Z,true,51.5016607260058,-0.076679836829259
e465ea1e-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-wood-sage-jar-250g,2018-11-08T15:31:50Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,wood-sage,2018-11-09T13:38:55Z,true,51.5016607260058,-0.076679836829259
e4ce2f45-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-borage-jar-250g,2018-11-08T15:30:32Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,borage,2018-11-09T19:58:22Z,true,51.5016607260058,-0.076679836829259
e4f7b35c-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-isle-of-purbeck-jar-250g,2018-11-08T15:30:37Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blosson,2018-11-09T14:06:29Z,true,51.5016607260058,-0.076679836829259
e534651a-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-london-jar-250g,2018-05-15T07:19:17Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blosson,2018-05-15T11:19:17Z,false,51.5016607260058,-0.076679836829259
e55b9d64-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-oxfordshire-jar-250g,2018-05-15T07:19:17Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-05-15T10:19:17Z,false,51.5016607260058,-0.076679836829259
e5a43b2d-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-salisbury-plain-jar-250g,2018-05-15T07:19:17Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-05-15T09:19:17Z,false,51.5016607260058,-0.076679836829259
e5ee2f14-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-shropshire-jar-250g,2018-05-15T07:19:18Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-05-15T09:19:18Z,false,51.5016607260058,-0.076679836829259
e6142404-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-shropshire-ling-heather-jar-250g,2018-05-15T07:19:18Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,ling-heather,2018-05-15T10:19:18Z,false,51.5016607260058,-0.076679836829259
e65e99ca-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-wood-sage-jar-250g,2018-05-15T07:19:18Z,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,wood-sage,2018-05-15T10:19:18Z,false,51.5016607260058,-0.076679836829259
e6851096-9c36-4097-ae4a-d7ad27473d10,https://www.payneshoney.co.uk/english-honey/340g-thick-english/,2018-11-08T15:34:22Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-09T17:33:53Z,true,50.92700767,-0.162279
e74f6bd5-7682-48c3-888d-3b252ccaf63e,http://www.thebeefarmer.co.uk/webshop/honey/227g-8oz-honey/,2018-11-08T15:34:21Z,200,The Bee Farmer,true,LE67 1AH,england,true,jar,glass,wildflower,2018-11-09T15:16:51Z,true,52.666172,-1.31420595194252
e9a73fe5-1787-4f67-a0d0-4c788036bed1,http://www.stickeys.co.uk/product/yorkshire-blossom/,2018-11-08T15:30:07Z,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,blossom,2018-11-09T09:43:06Z,true,53.6396416084049,-1.62282297016876
e9a73fe5-1787-4f67-a0d0-4c788036bed2,http://www.stickeys.co.uk/product/wakefield-summer-honey/,2018-11-08T15:28:44Z,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,wildflower,2018-11-09T18:00:49Z,true,53.6396416084049,-1.62282297016876
e9a73fe5-1787-4f67-a0d0-4c788036bed3,http://www.stickeys.co.uk/product/borage-honey/,2018-11-08T15:28:08Z,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,borage,2018-11-09T19:18:02Z,true,53.6396416084049,-1.62282297016876
e9a73fe5-1787-4f67-a0d0-4c788036bedc,http://www.stickeys.co.uk/product/leeds-summer-honey-2/,2018-11-08T15:31:11Z,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,wildflower,2018-11-09T15:17:18Z,true,53.6396416084049,-1.62282297016876
e9a73fe5-1787-4f67-a0d0-4c788036bedd,http://www.stickeys.co.uk/product/woodland-honey/,2018-11-08T15:34:17Z,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,woodland,2018-11-09T19:36:53Z,true,53.6396416084049,-1.62282297016876
e9a73fe5-1787-4f67-a0d0-4c788036bede,http://www.stickeys.co.uk/product/rhubarb-triangle-honey/,2018-11-08T15:32:55Z,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,wildflower,2018-11-09T18:55:22Z,true,53.6396416084049,-1.62282297016876
