check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,parser,latitude,longitude
7e4efbd2-3871-45c2-9c4d-7563e22a5b14,https://www.seasonedbychefs.co.uk/product/english-lime-tree-honey/,2018-11-24T13:25:11Z,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,borage,2018-11-25 09:47:53+00:00,true,simple,51.6476197035051,0.239726740022658
7efe0134-0ba0-49cd-8f26-f0a1008c8db5,http://www.mrpsbees.co.uk/ourshop/prod_2181209-Set-Honey-freshly-extracted-runny-please-see-notes.html,2018-11-24T13:25:07Z,200,Mr P's Bees,true,HR8 2RD,england,true,jar,glass,wildflower,2018-11-25 11:25:19+00:00,true,simple,52.0419209292878,-2.51577169511321
7efe0134-0ba0-49cd-8f26-f0a1008c8db6,http://www.mrpsbees.co.uk/ourshop/prod_2098376-1lb-jar-of-Set-Herefordshire-Honey.html,2018-11-24T13:26:39Z,200,Mr P's Bees,true,HR8 2RD,england,true,jar,glass,wildflower,2018-11-25 17:14:04+00:00,true,simple,52.0419209292878,-2.51577169511321
81afc5ad-5820-11e8-8dbf-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-raw-honey,2018-11-24T17:00:47Z,1003,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 09:50:35+00:00,true,simple,51.3644990553017,-2.80381557803241
822f2b06-dd5c-42a2-8d40-12972670ea64,http://thelondonbeecompany.com/product/creamed-raw-autumn-honey-strawberry-hill-middlesex/,2018-11-24T13:23:15Z,200,The London Bee Co,true,HA2 7HH,england,true,jar,glass,wildflower,2018-11-25 16:27:50+00:00,true,simple,51.5766401300318,-0.370078223245132
8b166a82-ce0e-42bb-8343-0213a470c639,http://www.croftapiaries.co.uk/product/squeezy-honey/,2018-11-24T13:26:29Z,200,Croft Apiaries,true,LN8 2BE,england,true,jar,plastic,wildflower,2018-11-25 16:21:52+00:00,true,simple,53.4210953522243,-0.520322893868707
8bcaa8b4-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/exmoor-heather-honey-45g/,2018-11-24T13:26:49Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,heather,2018-11-25 17:43:55+00:00,true,simple,51.0207915765962,-3.83726126105894
8d4150d1-8469-43cb-9df3-b01473914b13,https://www.payneshoney.co.uk/english-honey/227g-english-heather-honey/,2018-11-24T13:25:38Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,heather,2018-11-25 11:45:46+00:00,true,simple,50.92700767,-0.162279
90205faf-7376-5c65-9ef9-1b2bb3b534a7,https://www.hiveandkeeper.com/available/fruity-staines-upon-thames,2018-11-11T14:59:11Z,200,Hive & Keeper,false,NA,NA,true,jar,glass,wildflower,NULL,false,squarespace,NA,NA
91e14b29-dd40-4b7f-94b6-efc206ebc32b,https://www.payneshoney.co.uk/non-drip-squeezy-bottle-range/590g-family-size-squeezable-bottle-english-honey/,2018-11-24T13:24:11Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-11-25 13:44:45+00:00,true,simple,50.92700767,-0.162279
94864529-c69b-53b9-94e4-3a14f4f83a5c,https://www.hiveandkeeper.com/available/spicy-bradwell-on-sea-honey,2018-11-21T14:39:22Z,200,Hive & Keeper,false,NA,NA,true,jar,glass,wildflower,NULL,false,squarespace,NA,NA
952b4be6-f0a8-57ac-8395-1e17175de02d,https://www.aecre.co.uk/products/thurleigh-bedfordshire-honey,2018-11-11T15:01:19Z,200,Aecre Honey,false,NA,NA,true,jar,glass,wildflower,NULL,false,shopify,NA,NA
99a26032-787b-529c-95d7-4912beb65af0,https://www.aecre.co.uk/products/dunnington-alcester-honey,2018-11-11T14:53:12Z,200,Aecre Honey,false,NA,NA,true,jar,glass,wildflower,NULL,false,shopify,NA,NA
9ab66957-4cfc-571e-9bb2-a5f73d7f7e78,https://www.aecre.co.uk/products/brighton-honey-bn15dn,2018-11-11T14:52:41Z,200,Aecre Honey,false,NA,NA,true,jar,glass,wildflower,NULL,false,shopify,NA,NA
